product_id,category,subcategory,brand,package_size,mrp,selling_price,margin_percentage,organic_flag,premium_flag,rating,popularity_index,festival_relevance
PROD01036,Personal Care,Shampoo,NutriMile,1kg,414,400.84,15.02,1,0,3.4,1.57,2.08
PROD01037,Frozen Foods,Fries,ChillSip,250g,202,184.55,14.17,0,1,3.7,1.46,6.21
PROD01038,Personal Care,Face Wash,HomeEase,1L,332,253.77,24.11,1,1,4.2,3.52,4.24
PROD01039,Dairy,Curd,DailyDrop,1kg,278,245.22,19.93,1,0,3.4,6.95,6.83
PROD01040,Instant Meals,Pasta,FreshNest,1L,583,438.98,26.96,1,1,4.9,8.43,6.86
PROD01041,Personal Care,Soap,FitBite,1L,723,668.4,13.76,0,1,3.6,3.43,4.06
PROD01042,Instant Meals,Ready Meals,FitBite,500g,560,536.63,12.58,0,1,3.7,1.68,7.31
PROD01043,Dairy,Curd,NutriMile,250g,150,139.41,15.37,1,0,5.0,3.87,4.28
PROD01044,Instant Meals,Noodles,NutriMile,1kg,117,90.45,9.15,0,0,3.5,3.93,7.78
PROD01045,Health & Wellness,Granola,PureHarvest,250g,485,425.19,13.64,0,1,4.4,7.36,9.63
PROD01046,Health & Wellness,Granola,FitBite,500g,488,435.16,24.56,0,0,3.4,3.33,6.6
PROD01047,Snacks,Chips,PureHarvest,250g,62,51.01,20.91,1,1,3.2,2.35,7.73
PROD01048,Health & Wellness,Protein Powder,FitBite,750ml,678,542.24,12.75,1,0,3.7,7.35,2.54
PROD01049,Personal Care,Soap,NutriMile,1kg,383,355.41,16.11,0,1,4.6,3.03,1.95
PROD01050,Dairy,Milk,FreshNest,750ml,86,82.41,15.26,1,0,4.6,9.56,2.58
PROD01051,Health & Wellness,Protein Powder,SpiceRoute,500g,585,493.22,33.82,1,1,3.8,5.35,2.96
PROD01052,Personal Care,Face Wash,FitBite,750ml,787,609.12,33.83,1,1,4.6,7.65,7.73
PROD01053,Personal Care,Face Wash,FitBite,750ml,355,344.3,23.27,0,0,3.6,7.27,6.16
PROD01054,Frozen Foods,Fries,ChillSip,1kg,283,232.44,28.8,0,0,5.0,6.76,7.38
PROD01055,Instant Meals,Noodles,HomeEase,500g,287,260.94,21.33,0,0,3.6,1.52,8.95
PROD01056,Beverages,Soft Drink,UrbanCrunch,1kg,205,157.46,15.06,0,0,3.7,6.65,3.03
PROD01057,Dairy,Curd,UrbanCrunch,750ml,350,284.0,34.32,0,1,3.4,3.57,3.51
PROD01058,Health & Wellness,Granola,UrbanCrunch,500g,584,473.25,30.02,0,1,3.3,5.84,4.84
PROD01059,Frozen Foods,Fries,DailyDrop,1kg,241,195.17,8.76,1,0,3.7,5.26,8.06
PROD01060,Personal Care,Soap,HomeEase,750ml,764,725.02,18.97,0,0,4.7,7.67,2.59
PROD01061,Personal Care,Soap,HomeEase,250g,796,676.23,16.32,0,0,3.1,8.17,3.73
PROD01062,Snacks,Protein Snacks,FreshNest,500g,595,516.01,28.4,1,0,4.0,8.21,6.57
PROD01063,Instant Meals,Ready Meals,ChillSip,750ml,275,239.78,29.0,1,0,3.9,7.1,8.15
PROD01064,Snacks,Cookies,PureHarvest,1L,269,202.98,31.25,1,0,4.3,3.55,8.89
PROD01065,Health & Wellness,Granola,DailyDrop,1kg,275,237.17,33.59,1,1,4.5,8.41,2.78
PROD01066,Instant Meals,Noodles,NutriMile,250g,311,272.24,5.45,0,0,3.2,2.82,2.38
PROD01067,Personal Care,Shampoo,NutriMile,1L,213,173.12,30.44,1,0,3.2,9.3,9.4
PROD01068,Instant Meals,Pasta,DailyDrop,250g,338,274.26,34.45,1,1,3.5,3.55,6.78
PROD01069,Beverages,Soft Drink,UrbanCrunch,1kg,62,52.84,23.85,0,0,4.2,7.05,6.22
PROD01070,Health & Wellness,Protein Powder,FitBite,750ml,790,669.35,16.09,0,1,3.8,1.17,6.24
PROD01071,Personal Care,Shampoo,NutriMile,500g,772,712.36,11.54,1,0,3.1,3.65,5.43
PROD01072,Health & Wellness,Protein Powder,FreshNest,500g,370,278.24,24.55,1,1,4.9,6.89,2.44
PROD01073,Personal Care,Soap,FreshNest,1L,196,166.92,32.58,1,1,3.9,6.57,3.06
PROD01074,Snacks,Namkeen,FitBite,1kg,476,397.66,13.0,0,1,4.2,8.91,7.19
PROD01075,Health & Wellness,Protein Powder,FitBite,500g,759,596.51,13.42,1,0,4.9,2.09,7.82
PROD01076,Frozen Foods,Fries,PureHarvest,250g,298,290.67,26.56,1,0,4.1,7.99,2.95
PROD01077,Beverages,Energy Drink,ChillSip,1kg,82,77.67,8.84,1,1,3.3,1.21,2.56
PROD01078,Beverages,Juice,HomeEase,1L,541,490.3,20.17,1,1,4.0,4.67,9.88
PROD01079,Health & Wellness,Oats,QuickChef,250g,538,487.39,17.97,0,1,4.2,6.97,1.36
PROD01080,Instant Meals,Ready Meals,DailyDrop,250g,346,321.58,22.7,1,1,4.4,4.79,1.02
PROD01081,Instant Meals,Ready Meals,ChillSip,500g,492,475.73,30.3,0,0,4.3,5.44,5.17
PROD01082,Instant Meals,Pasta,SpiceRoute,1kg,611,543.61,12.71,1,1,4.5,9.27,5.49
PROD01083,Beverages,Soft Drink,FitBite,1L,472,381.52,20.92,0,0,3.9,9.04,1.81
PROD01084,Health & Wellness,Granola,DailyDrop,250g,732,576.42,12.4,0,0,3.6,6.16,2.41
PROD01085,Dairy,Paneer,ChillSip,1kg,174,141.64,31.63,0,1,3.5,5.58,6.91
PROD01086,Frozen Foods,Ice Cream,FitBite,750ml,526,432.89,30.39,0,1,3.4,7.76,8.73
PROD01087,Health & Wellness,Oats,UrbanCrunch,1L,656,512.69,10.95,1,0,4.3,6.28,2.72
PROD01088,Beverages,Energy Drink,DailyDrop,250g,722,656.71,7.56,1,0,3.2,3.17,7.05
PROD01089,Beverages,Juice,FitBite,750ml,322,273.39,32.77,1,1,4.6,5.44,2.98
PROD01090,Beverages,Juice,FreshNest,750ml,242,183.85,27.21,1,1,4.0,5.43,9.49
PROD01091,Instant Meals,Pasta,ChillSip,500g,51,42.31,16.2,0,1,3.8,5.0,1.8
PROD01092,Health & Wellness,Oats,NutriMile,1kg,645,544.68,9.79,1,0,4.5,9.95,3.9
PROD01093,Personal Care,Soap,SpiceRoute,1kg,608,524.6,31.28,1,1,3.1,6.47,1.88
PROD01094,Instant Meals,Pasta,SpiceRoute,1L,707,643.97,26.28,1,0,4.1,1.77,2.89
PROD01095,Instant Meals,Pasta,NutriMile,500g,404,337.23,29.38,1,0,4.4,4.43,5.44
PROD01096,Beverages,Cold Coffee,UrbanCrunch,1L,501,478.09,33.85,1,0,3.9,7.68,3.33
PROD01097,Instant Meals,Pasta,FreshNest,1L,58,49.27,24.78,1,0,3.4,9.23,9.83
PROD01098,Instant Meals,Noodles,SpiceRoute,1kg,387,359.92,32.33,1,1,4.7,7.2,1.44
PROD01099,Instant Meals,Pasta,ChillSip,500g,146,118.03,24.23,1,1,4.0,9.13,1.56
PROD01100,Health & Wellness,Oats,QuickChef,1L,650,555.23,29.56,0,0,4.8,5.9,6.4
PROD01101,Instant Meals,Noodles,FitBite,1L,195,181.2,7.12,1,0,4.0,5.64,9.41
PROD01102,Snacks,Cookies,FitBite,250g,484,396.58,13.34,1,0,4.1,8.32,7.59
PROD01103,Frozen Foods,Frozen Pizza,ChillSip,250g,702,675.53,6.22,0,0,4.8,7.71,1.78
PROD01104,Frozen Foods,Frozen Pizza,QuickChef,1L,560,516.94,25.46,1,1,4.2,5.0,3.62
PROD01105,Dairy,Butter,UrbanCrunch,750ml,415,332.02,14.77,1,0,4.7,5.03,5.24
PROD01106,Dairy,Paneer,DailyDrop,1kg,265,246.5,17.35,0,1,4.8,9.95,2.84
PROD01107,Beverages,Juice,QuickChef,1kg,581,529.28,14.37,0,1,3.5,7.27,6.52
PROD01108,Frozen Foods,Fries,HomeEase,750ml,340,256.96,30.78,0,1,3.8,3.65,5.29
PROD01109,Personal Care,Soap,QuickChef,250g,45,35.68,29.78,0,1,3.1,2.78,3.01
PROD01110,Beverages,Cold Coffee,UrbanCrunch,1L,327,292.66,13.13,0,1,3.3,7.23,5.44
PROD01111,Snacks,Cookies,FitBite,250g,381,309.2,31.84,0,1,4.4,2.49,8.08
PROD01112,Snacks,Namkeen,FreshNest,1L,222,203.52,25.81,1,1,4.7,7.12,4.21
PROD01113,Personal Care,Shampoo,NutriMile,1L,241,200.1,27.98,1,0,4.2,1.47,8.35
PROD01114,Dairy,Milk,PureHarvest,250g,378,326.56,24.56,0,0,3.3,9.5,3.61
PROD01115,Personal Care,Soap,QuickChef,250g,84,81.7,12.3,0,0,4.3,3.66,6.06
PROD01116,Beverages,Soft Drink,FreshNest,250g,779,722.48,33.91,0,0,4.1,4.29,5.94
PROD01117,Dairy,Paneer,QuickChef,750ml,66,60.61,22.77,0,0,4.7,1.3,8.62
PROD01118,Health & Wellness,Protein Powder,UrbanCrunch,1L,570,510.19,5.96,0,0,4.5,3.79,5.9
PROD01119,Snacks,Namkeen,DailyDrop,1L,740,559.39,16.83,0,0,4.8,7.68,7.22
PROD01120,Personal Care,Shampoo,HomeEase,750ml,161,149.42,19.05,0,0,3.1,3.03,5.96
PROD01121,Frozen Foods,Frozen Pizza,FitBite,500g,297,268.76,12.65,1,1,4.7,2.56,8.78
PROD01122,Health & Wellness,Protein Powder,NutriMile,1kg,423,350.97,29.05,1,0,3.6,9.04,8.61
PROD01123,Beverages,Energy Drink,HomeEase,250g,600,565.68,16.72,0,0,3.9,3.42,8.08
PROD01124,Snacks,Namkeen,SpiceRoute,250g,220,202.35,16.62,1,0,4.2,5.86,7.18
PROD01125,Health & Wellness,Granola,ChillSip,250g,255,206.53,13.35,1,0,3.4,4.37,7.16
PROD01126,Personal Care,Shampoo,FreshNest,500g,572,526.79,19.5,0,1,3.2,7.5,7.56
PROD01127,Snacks,Protein Snacks,HomeEase,1L,453,443.15,28.86,0,0,3.9,2.95,6.84
PROD01128,Personal Care,Face Wash,FitBite,750ml,261,238.48,29.23,1,1,4.3,4.73,5.04
PROD01129,Frozen Foods,Frozen Pizza,HomeEase,1kg,690,595.78,22.11,0,0,3.9,9.8,1.09
PROD01130,Health & Wellness,Protein Powder,ChillSip,1L,239,181.07,7.72,1,1,4.9,4.74,9.89
PROD01131,Frozen Foods,Fries,QuickChef,1L,758,612.71,20.16,1,1,3.2,4.2,7.75
PROD01132,Snacks,Protein Snacks,DailyDrop,750ml,500,485.34,18.67,1,1,3.0,2.85,9.55
PROD01133,Personal Care,Soap,NutriMile,1L,349,331.88,32.14,0,1,3.3,7.83,1.47
PROD01134,Health & Wellness,Oats,UrbanCrunch,750ml,645,506.43,19.0,1,0,5.0,5.6,7.94
PROD01135,Snacks,Namkeen,FitBite,250g,590,468.5,33.95,0,0,5.0,2.02,5.53
PROD01136,Frozen Foods,Frozen Pizza,UrbanCrunch,500g,260,238.53,7.83,1,1,3.5,8.34,7.51
PROD01137,Personal Care,Soap,NutriMile,500g,725,559.5,16.49,0,0,4.5,2.36,6.68
PROD01138,Frozen Foods,Fries,UrbanCrunch,750ml,83,66.12,20.22,0,1,3.7,3.85,7.29
PROD01139,Instant Meals,Ready Meals,UrbanCrunch,1L,446,344.15,11.86,1,1,4.0,7.1,1.8
PROD01140,Snacks,Namkeen,DailyDrop,1kg,441,394.81,10.23,1,0,4.7,4.4,3.2
PROD01141,Dairy,Milk,NutriMile,750ml,427,368.31,7.47,1,0,3.8,9.31,1.02
PROD01142,Health & Wellness,Protein Powder,NutriMile,750ml,341,279.35,21.26,0,1,3.8,9.91,4.5
PROD01143,Snacks,Protein Snacks,NutriMile,250g,94,83.36,10.49,0,1,3.2,4.51,7.39
PROD01144,Frozen Foods,Fries,PureHarvest,500g,704,612.45,29.46,0,1,4.2,4.28,5.87
PROD01145,Frozen Foods,Ice Cream,DailyDrop,250g,573,554.84,30.04,0,1,4.0,8.26,2.31
PROD01146,Beverages,Cold Coffee,FitBite,1L,754,697.07,17.39,1,0,3.4,1.41,5.22
PROD01147,Beverages,Energy Drink,PureHarvest,750ml,132,115.57,15.4,1,1,4.1,3.75,2.18
PROD01148,Snacks,Protein Snacks,NutriMile,1L,274,238.46,31.41,1,0,3.1,4.74,6.28
PROD01149,Dairy,Milk,FreshNest,250g,117,88.54,25.98,0,1,4.9,6.41,4.35
PROD01150,Instant Meals,Pasta,ChillSip,1L,759,637.74,5.86,1,1,3.7,8.61,7.87
PROD01151,Frozen Foods,Frozen Pizza,QuickChef,500g,172,158.5,6.51,1,1,3.4,8.45,5.52
PROD01152,Beverages,Energy Drink,DailyDrop,1L,591,460.26,28.85,1,0,4.3,4.65,2.79
PROD01153,Snacks,Protein Snacks,UrbanCrunch,500g,576,536.51,30.98,1,1,4.0,8.76,1.86
PROD01154,Health & Wellness,Protein Powder,UrbanCrunch,1kg,628,518.2,19.94,0,0,3.8,4.51,2.26
PROD01155,Health & Wellness,Granola,SpiceRoute,250g,177,138.53,32.59,1,1,5.0,2.33,9.08
PROD01156,Beverages,Juice,FreshNest,500g,786,750.02,27.11,1,0,4.8,2.35,8.96
PROD01157,Personal Care,Shampoo,SpiceRoute,1kg,166,147.21,10.4,1,0,3.3,2.76,7.03
PROD01158,Instant Meals,Pasta,NutriMile,750ml,717,567.59,17.38,1,1,4.7,9.17,2.47
PROD01159,Beverages,Soft Drink,QuickChef,1kg,548,525.26,25.11,0,1,3.3,2.25,2.59
PROD01160,Instant Meals,Ready Meals,QuickChef,750ml,617,552.66,11.11,0,1,3.7,8.26,9.86
PROD01161,Snacks,Cookies,QuickChef,500g,100,81.73,11.88,0,1,4.1,5.4,3.97
PROD01162,Instant Meals,Noodles,NutriMile,500g,232,197.23,24.31,0,1,4.2,3.4,2.0
PROD01163,Health & Wellness,Granola,FitBite,750ml,223,207.31,8.98,1,1,4.5,4.57,1.96
PROD01164,Beverages,Energy Drink,NutriMile,500g,171,139.77,18.56,0,1,3.3,8.99,6.05
PROD01165,Health & Wellness,Protein Powder,PureHarvest,750ml,384,353.61,8.05,0,0,4.8,7.57,8.59
PROD01166,Health & Wellness,Oats,FitBite,1kg,746,623.52,19.77,0,1,3.6,2.59,5.5
PROD01167,Dairy,Butter,FitBite,1L,744,664.69,13.6,1,1,4.6,4.45,8.35
PROD01168,Snacks,Namkeen,UrbanCrunch,500g,740,632.46,16.93,1,1,3.8,6.07,2.04
PROD01169,Dairy,Butter,HomeEase,1L,743,595.26,18.15,1,0,4.0,7.85,9.82
PROD01170,Instant Meals,Noodles,SpiceRoute,750ml,781,647.71,8.74,0,1,4.3,3.81,8.44
PROD01171,Health & Wellness,Granola,HomeEase,250g,105,95.21,25.32,1,1,3.0,4.57,4.97
PROD01172,Health & Wellness,Protein Powder,HomeEase,500g,308,282.65,22.79,1,1,4.6,5.99,5.87
PROD01173,Health & Wellness,Oats,SpiceRoute,1L,118,104.1,25.23,0,1,4.7,8.33,6.0
PROD01174,Instant Meals,Pasta,UrbanCrunch,500g,599,462.35,22.49,1,0,4.2,4.55,3.28
PROD01175,Health & Wellness,Protein Powder,DailyDrop,1kg,458,434.52,27.2,1,1,4.0,8.0,6.79
PROD01176,Personal Care,Shampoo,SpiceRoute,1L,787,769.51,12.27,1,0,3.2,1.6,6.15
PROD01177,Beverages,Energy Drink,QuickChef,750ml,190,151.79,7.52,0,1,3.3,4.76,9.63
PROD01178,Health & Wellness,Oats,SpiceRoute,250g,243,192.79,7.72,0,1,3.7,3.46,5.11
PROD01179,Instant Meals,Noodles,UrbanCrunch,250g,216,181.46,23.41,0,0,3.4,3.11,5.77
PROD01180,Personal Care,Face Wash,HomeEase,750ml,609,501.75,6.73,1,1,3.5,8.66,6.8
PROD01181,Frozen Foods,Fries,UrbanCrunch,500g,287,265.42,31.34,1,0,4.8,8.24,3.16
PROD01182,Dairy,Milk,HomeEase,750ml,237,224.33,34.34,0,1,3.6,8.08,8.06
PROD01183,Snacks,Cookies,QuickChef,1L,311,286.7,11.68,0,1,3.5,4.29,4.9
PROD01184,Beverages,Cold Coffee,SpiceRoute,1kg,560,456.63,12.09,1,1,4.2,6.6,9.94
PROD01185,Snacks,Cookies,DailyDrop,1L,170,150.92,33.58,1,1,3.1,6.91,8.74
PROD01186,Dairy,Paneer,NutriMile,1kg,217,181.73,20.29,1,1,3.3,1.5,6.53
PROD01187,Dairy,Milk,UrbanCrunch,1kg,201,179.8,18.7,0,0,3.8,8.98,3.77
PROD01188,Frozen Foods,Ice Cream,SpiceRoute,1kg,536,477.48,24.15,0,0,3.9,8.43,8.11
PROD01189,Snacks,Cookies,SpiceRoute,250g,635,535.56,15.45,0,1,5.0,9.5,9.11
PROD01190,Dairy,Paneer,SpiceRoute,750ml,393,314.03,23.24,0,1,4.9,6.68,7.14
PROD01191,Personal Care,Face Wash,DailyDrop,1kg,379,346.7,10.03,1,1,4.9,9.33,7.41
PROD01192,Instant Meals,Ready Meals,ChillSip,1L,571,486.23,8.14,0,0,3.4,3.59,8.64
PROD01193,Personal Care,Shampoo,NutriMile,1L,410,397.44,33.48,0,0,3.8,2.62,5.27
PROD01194,Frozen Foods,Fries,NutriMile,750ml,152,121.68,19.46,1,1,4.3,3.45,2.14
PROD01195,Health & Wellness,Granola,UrbanCrunch,250g,107,102.02,12.67,0,1,3.0,2.85,9.98
PROD01196,Snacks,Chips,FitBite,1kg,187,153.04,10.31,0,0,4.7,9.17,3.69
PROD01197,Dairy,Milk,ChillSip,1L,136,131.62,17.72,1,1,3.1,1.6,5.36
PROD01198,Beverages,Juice,NutriMile,1L,318,275.63,15.38,0,0,4.4,3.1,5.7
PROD01199,Instant Meals,Pasta,DailyDrop,750ml,66,59.25,30.64,1,0,4.8,3.93,4.93
PROD01200,Personal Care,Face Wash,FreshNest,750ml,701,569.25,25.99,1,1,4.3,6.44,9.68
PROD01201,Beverages,Juice,FreshNest,1kg,66,51.52,21.65,1,0,4.9,3.82,2.79
PROD01202,Dairy,Curd,QuickChef,1kg,727,674.72,26.6,0,0,4.5,5.88,8.29
PROD01203,Dairy,Curd,UrbanCrunch,750ml,256,194.72,30.5,1,1,3.7,7.67,2.4
PROD01204,Health & Wellness,Oats,QuickChef,1kg,549,473.15,23.68,1,1,3.1,9.99,8.44
PROD01205,Snacks,Cookies,PureHarvest,250g,259,213.57,31.96,0,0,3.5,1.38,2.71
PROD01206,Health & Wellness,Granola,HomeEase,1kg,116,112.84,9.47,1,0,3.2,6.66,2.36
PROD01207,Dairy,Butter,UrbanCrunch,1L,169,135.44,25.93,0,0,3.9,7.35,8.05
PROD01208,Dairy,Butter,SpiceRoute,250g,614,557.62,5.03,0,1,4.8,4.21,7.23
PROD01209,Personal Care,Face Wash,ChillSip,750ml,405,312.81,16.19,1,0,4.5,3.84,2.3
PROD01210,Dairy,Paneer,NutriMile,1L,591,514.28,13.91,0,0,3.7,9.17,8.97
PROD01211,Beverages,Juice,QuickChef,750ml,774,725.98,7.59,1,1,4.7,9.99,4.34
PROD01212,Dairy,Butter,FitBite,750ml,149,112.41,12.81,0,0,3.5,8.7,2.76
PROD01213,Personal Care,Face Wash,ChillSip,500g,95,75.91,9.63,1,0,4.3,6.37,1.08
PROD01214,Frozen Foods,Frozen Pizza,FitBite,250g,373,356.83,19.86,0,1,4.8,3.37,7.17
PROD01215,Dairy,Curd,NutriMile,1kg,569,512.09,27.89,0,1,3.7,3.09,7.33
PROD01216,Dairy,Milk,QuickChef,250g,211,186.74,22.89,0,1,4.8,2.43,6.62
PROD01217,Beverages,Soft Drink,QuickChef,1kg,255,217.32,21.81,0,0,4.0,8.05,9.82
PROD01218,Personal Care,Shampoo,SpiceRoute,250g,444,424.77,32.43,1,1,4.3,1.99,7.42
PROD01219,Health & Wellness,Protein Powder,FreshNest,500g,549,447.36,34.4,1,1,4.7,8.65,4.9
PROD01220,Dairy,Milk,PureHarvest,1L,85,74.21,18.68,1,1,4.9,8.85,8.67
PROD01221,Dairy,Curd,SpiceRoute,500g,562,439.19,7.7,0,0,3.9,6.76,4.99
PROD01222,Beverages,Cold Coffee,SpiceRoute,750ml,395,318.59,34.53,0,1,3.8,5.81,7.35
PROD01223,Health & Wellness,Oats,FitBite,1L,308,293.37,6.94,1,1,4.1,4.86,5.2
PROD01224,Beverages,Energy Drink,NutriMile,500g,235,205.87,20.24,0,1,3.5,1.81,2.6
PROD01225,Beverages,Juice,FreshNest,1kg,374,311.92,13.94,0,0,4.9,9.37,7.54
PROD01226,Personal Care,Face Wash,FitBite,1kg,192,168.32,20.87,1,0,4.9,2.14,1.43
PROD01227,Dairy,Paneer,PureHarvest,500g,520,465.03,21.88,1,0,4.2,8.14,7.93
PROD01228,Beverages,Cold Coffee,SpiceRoute,250g,221,167.72,32.38,1,1,4.2,6.65,3.71
PROD01229,Health & Wellness,Protein Powder,DailyDrop,500g,298,257.77,9.12,0,1,5.0,4.82,9.19
PROD01230,Beverages,Soft Drink,HomeEase,750ml,705,604.42,26.21,0,1,4.3,8.29,5.12
PROD01231,Instant Meals,Pasta,ChillSip,1L,603,549.89,14.93,0,0,4.3,1.81,4.99
PROD01232,Frozen Foods,Frozen Pizza,ChillSip,750ml,493,395.95,19.67,1,1,3.2,2.76,6.56
PROD01233,Health & Wellness,Oats,NutriMile,1L,749,610.36,20.94,1,1,3.1,1.75,9.1
PROD01234,Instant Meals,Ready Meals,FreshNest,500g,738,667.19,28.04,1,1,4.2,6.92,9.95
PROD01235,Snacks,Chips,QuickChef,1L,124,118.99,6.12,1,0,5.0,7.83,5.06
PROD01236,Health & Wellness,Granola,NutriMile,500g,460,356.53,22.43,1,1,4.9,7.96,7.98
PROD01237,Personal Care,Shampoo,DailyDrop,250g,417,350.97,31.05,1,0,3.6,8.68,8.25
PROD01238,Personal Care,Shampoo,DailyDrop,1L,191,166.65,20.77,0,0,3.7,7.24,2.2
PROD01239,Dairy,Milk,DailyDrop,750ml,776,725.74,18.54,1,0,3.9,6.84,9.97
PROD01240,Snacks,Namkeen,QuickChef,750ml,133,122.82,28.52,1,0,3.5,4.29,2.69
PROD01241,Health & Wellness,Protein Powder,UrbanCrunch,1kg,285,275.09,20.67,1,1,4.4,7.15,4.67
PROD01242,Snacks,Chips,SpiceRoute,250g,50,41.32,19.55,1,0,4.7,8.46,8.2
PROD01243,Frozen Foods,Frozen Pizza,SpiceRoute,500g,134,106.79,33.33,0,0,3.4,7.37,3.54
PROD01244,Instant Meals,Noodles,QuickChef,500g,546,495.06,30.64,0,0,3.6,7.45,7.1
PROD01245,Snacks,Namkeen,PureHarvest,750ml,759,625.37,34.59,1,1,3.8,3.05,6.37
PROD01246,Instant Meals,Noodles,QuickChef,1kg,759,659.7,30.22,0,0,3.2,5.46,2.39
PROD01247,Frozen Foods,Ice Cream,HomeEase,750ml,386,289.76,19.42,1,1,4.4,7.39,2.56
PROD01248,Snacks,Chips,FitBite,1L,356,348.68,30.94,0,0,3.0,6.99,6.89
PROD01249,Health & Wellness,Protein Powder,ChillSip,250g,596,543.0,29.14,1,1,3.9,4.64,7.9
PROD01250,Beverages,Energy Drink,FreshNest,500g,584,528.23,16.27,1,1,4.3,8.63,5.59
PROD01251,Snacks,Chips,SpiceRoute,750ml,313,289.44,6.62,0,0,3.2,7.07,4.02
PROD01252,Instant Meals,Noodles,QuickChef,250g,401,305.42,23.98,1,0,3.0,5.23,7.48
PROD01253,Instant Meals,Noodles,ChillSip,1kg,633,573.32,18.99,0,1,3.2,9.51,6.08
PROD01254,Personal Care,Shampoo,DailyDrop,250g,354,335.56,9.66,1,0,3.9,6.83,3.4
PROD01255,Beverages,Juice,UrbanCrunch,750ml,650,552.34,26.05,1,0,5.0,1.34,7.05
PROD01256,Frozen Foods,Ice Cream,QuickChef,250g,670,525.16,10.85,0,0,3.8,8.45,4.24
PROD01257,Beverages,Juice,PureHarvest,250g,597,467.22,10.83,1,0,3.0,6.54,9.4
PROD01258,Personal Care,Face Wash,QuickChef,500g,656,527.5,19.11,0,1,3.7,1.17,7.48
PROD01259,Dairy,Paneer,ChillSip,250g,782,666.31,25.7,0,1,4.2,8.16,6.6
PROD01260,Health & Wellness,Oats,DailyDrop,1L,709,580.8,13.28,0,0,4.3,1.96,5.33
PROD01261,Beverages,Cold Coffee,FreshNest,750ml,546,509.38,5.2,1,1,3.3,3.07,6.28
PROD01262,Instant Meals,Pasta,FitBite,1L,727,548.39,15.16,1,0,4.3,1.83,1.95
PROD01263,Beverages,Juice,FreshNest,1L,138,125.82,34.45,1,1,4.6,9.43,1.92
PROD01264,Instant Meals,Ready Meals,HomeEase,250g,566,454.81,33.07,0,1,3.1,1.25,1.21
PROD01265,Snacks,Chips,ChillSip,250g,417,376.3,32.35,1,0,4.6,9.48,8.14
PROD01266,Dairy,Curd,HomeEase,1kg,461,355.11,7.46,0,0,3.1,6.92,3.54
PROD01267,Personal Care,Soap,NutriMile,250g,734,658.09,10.39,0,0,4.2,5.2,9.61
PROD01268,Health & Wellness,Protein Powder,FitBite,250g,299,248.32,17.23,1,1,3.5,4.56,3.26
PROD01269,Dairy,Paneer,ChillSip,750ml,435,392.95,34.42,1,0,4.7,4.45,1.4
PROD01270,Personal Care,Face Wash,QuickChef,1L,329,317.97,22.35,1,0,3.8,6.23,5.52
PROD01271,Personal Care,Shampoo,ChillSip,1kg,92,71.45,16.76,0,0,4.1,2.86,1.1
PROD01272,Personal Care,Shampoo,QuickChef,1L,337,269.11,18.72,1,0,3.2,3.65,1.84
PROD01273,Dairy,Milk,FitBite,750ml,457,372.8,28.37,1,1,4.1,4.07,5.14
PROD01274,Dairy,Paneer,NutriMile,500g,456,384.58,16.82,1,1,4.4,6.52,2.55
PROD01275,Personal Care,Face Wash,ChillSip,1kg,462,356.3,10.89,0,0,4.4,5.96,9.77
PROD01276,Frozen Foods,Fries,UrbanCrunch,250g,68,63.82,10.75,1,0,4.2,5.51,4.19
PROD01277,Frozen Foods,Frozen Pizza,PureHarvest,250g,528,504.6,14.36,1,0,4.5,9.91,2.52
PROD01278,Beverages,Juice,FitBite,1kg,463,357.36,16.39,0,1,4.4,3.39,3.2
PROD01279,Beverages,Cold Coffee,DailyDrop,750ml,301,283.37,28.08,1,0,4.2,7.23,4.62
PROD01280,Snacks,Namkeen,FitBite,1L,412,346.97,5.33,0,1,4.9,9.54,7.42
PROD01281,Dairy,Milk,UrbanCrunch,1kg,148,124.9,23.76,1,1,3.1,1.65,1.69
PROD01282,Health & Wellness,Oats,QuickChef,1L,437,356.13,15.4,0,0,3.1,1.74,8.11
PROD01283,Beverages,Energy Drink,PureHarvest,500g,208,165.26,28.72,0,0,4.6,7.89,3.27
PROD01284,Snacks,Protein Snacks,FitBite,250g,331,324.32,19.38,1,1,4.3,8.24,5.12
PROD01285,Personal Care,Shampoo,DailyDrop,500g,568,534.54,29.45,1,1,4.7,2.99,5.38
PROD01286,Instant Meals,Noodles,SpiceRoute,500g,591,520.2,28.15,0,0,4.6,1.85,8.87
PROD01287,Beverages,Cold Coffee,PureHarvest,750ml,760,658.63,26.26,0,1,3.8,4.37,4.15
PROD01288,Personal Care,Soap,PureHarvest,250g,649,553.71,20.79,0,0,4.3,3.59,2.0
PROD01289,Instant Meals,Pasta,QuickChef,1kg,222,203.39,10.85,1,1,4.4,2.45,7.88
PROD01290,Frozen Foods,Fries,FitBite,250g,608,459.3,23.72,0,0,5.0,9.87,4.55
PROD01291,Dairy,Butter,HomeEase,1kg,555,426.21,17.85,0,0,3.6,4.5,2.5
PROD01292,Dairy,Butter,QuickChef,500g,198,159.16,17.95,1,1,3.1,1.74,1.79
PROD01293,Frozen Foods,Ice Cream,PureHarvest,1kg,689,564.98,31.82,0,0,3.9,3.74,5.88
PROD01294,Dairy,Paneer,NutriMile,1kg,101,80.59,24.22,0,1,3.6,5.91,1.47
